order_id,order_date,customer_id,country,city,channel,product_id,category,subcategory,unit_price,quantity,discount,revenue,cost
O1281,2023-02-22 00:00:00,C11654,India,Delhi,Mobile App,P1119,Home,Kitchen,576.71,1,0.0,576.71,445.6
O1281,2023-02-22 00:00:00,C11654,India,Delhi,Mobile App,P1312,Beauty,Haircare,37.31,2,0.0,74.63,42.75
O1282,2024-03-30 00:00:00,C10816,Brazil,Rio de Janeiro,Web,P1242,Sports,Athleisure,1180.93,3,0.0,3542.79,1969.43
O1282,2024-03-30 00:00:00,C10816,Brazil,Rio de Janeiro,Web,P1029,Electronics,Laptops,71.24,1,0.0,71.24,47.16
O1283,2023-04-11 00:00:00,C10508,India,Bengaluru,Mobile App,P1215,Sports,Outdoor,332.39,1,0.0,332.39,213.33
O1283,2023-04-11 00:00:00,C10508,India,Bengaluru,Mobile App,P1185,Fashion,Accessories,950.52,1,0.0,950.52,584.37
O1284,2023-06-06 00:00:00,C11647,USA,Chicago,Web,P1028,Electronics,Laptops,456.51,1,0.0,456.51,289.64
O1284,2023-06-06 00:00:00,C11647,USA,Chicago,Web,P1199,Fashion,Accessories,1078.2,2,0.0,2156.41,1485.54
O1285,2024-05-12 00:00:00,C10700,UK,London,Mobile App,P1271,Beauty,Skincare,1146.59,3,0.05,3269.45,2196.52
O1285,2024-05-12 00:00:00,C10700,UK,London,Mobile App,P1151,Fashion,Men,227.3,1,0.1,204.27,165.46
O1285,2024-05-12 00:00:00,C10700,UK,London,Mobile App,P1177,Fashion,Women,548.36,4,0.0,2193.42,1702.68
O1286,2024-05-01 00:00:00,C10310,USA,Seattle,Marketplace,P1112,Home,Kitchen,1089.2,2,0.09,1991.93,1232.06
O1287,2023-01-30 00:00:00,C10237,Australia,Sydney,Web,P1218,Sports,Outdoor,730.53,3,0.02,2143.93,1382.03
O1287,2023-01-30 00:00:00,C10237,Australia,Sydney,Web,P1135,Home,Decor,367.95,2,0.03,713.45,544.98
O1287,2023-01-30 00:00:00,C10237,Australia,Sydney,Web,P1267,Beauty,Skincare,785.17,3,0.0,2355.51,1342.71
O1288,2023-11-15 00:00:00,C11748,Brazil,Rio de Janeiro,Web,P1132,Home,Decor,130.93,2,0.09,237.93,170.64
O1288,2023-11-15 00:00:00,C11748,Brazil,Rio de Janeiro,Web,P1181,Fashion,Accessories,141.95,2,0.11,253.54,190.08
O1288,2023-11-15 00:00:00,C11748,Brazil,Rio de Janeiro,Web,P1110,Home,Kitchen,382.41,1,0.0,382.41,233.49
O1289,2023-11-10 00:00:00,C11016,Netherlands,Rotterdam,Retail Store,P1060,Electronics,Audio,356.22,1,0.0,356.22,253.92
O1289,2023-11-10 00:00:00,C11016,Netherlands,Rotterdam,Retail Store,P1005,Electronics,Phones,256.57,1,0.0,256.57,170.14
O1290,2024-02-20 00:00:00,C10964,UK,Bristol,Web,P1169,Fashion,Women,729.78,1,0.0,729.78,433.64
O1290,2024-02-20 00:00:00,C10964,UK,Bristol,Web,P1137,Home,Decor,811.54,3,0.0,2434.62,1777.69
O1290,2024-02-20 00:00:00,C10964,UK,Bristol,Web,P1033,Electronics,Laptops,828.12,1,0.1,742.97,613.89
O1291,2024-04-16 00:00:00,C11732,Sweden,Malmö,Marketplace,P1302,Beauty,Haircare,727.3,1,0.0,727.3,406.94
O1291,2024-04-16 00:00:00,C11732,Sweden,Malmö,Marketplace,P1214,Sports,Outdoor,663.68,3,0.0,1991.04,1115.94
O1292,2023-06-21 00:00:00,C11355,UK,London,Web,P1103,Home,Kitchen,455.04,4,0.0,1820.14,1124.82
O1292,2023-06-21 00:00:00,C11355,UK,London,Web,P1116,Home,Kitchen,927.15,1,0.08,855.85,537.3
O1292,2023-06-21 00:00:00,C11355,UK,London,Web,P1028,Electronics,Laptops,640.4,1,0.0,640.4,488.61
O1293,2023-09-13 00:00:00,C11289,Australia,Sydney,Mobile App,P1138,Home,Decor,393.83,3,0.0,1181.49,851.13
O1294,2024-08-06 00:00:00,C11408,Canada,Vancouver,Mobile App,P1212,Sports,Outdoor,873.41,2,0.12,1538.3,1092.17
O1295,2023-11-27 00:00:00,C11331,Sweden,Gothenburg,Marketplace,P1237,Sports,Fitness,33.28,1,0.0,33.28,26.5
O1295,2023-11-27 00:00:00,C11331,Sweden,Gothenburg,Marketplace,P1315,Beauty,Haircare,787.59,2,0.0,1575.19,1161.8
O1296,2023-08-04 00:00:00,C11507,Sweden,Stockholm,Web,P1306,Beauty,Haircare,635.39,2,0.16,1062.35,828.95
O1296,2023-08-04 00:00:00,C11507,Sweden,Stockholm,Web,P1292,Beauty,Makeup,944.3,2,0.0,1888.6,1042.98
O1296,2023-08-04 00:00:00,C11507,Sweden,Stockholm,Web,P1315,Beauty,Haircare,1032.53,4,0.03,4009.18,2918.45
O1297,2023-05-08 00:00:00,C11781,Netherlands,Utrecht,Web,P1059,Electronics,Accessories,312.56,2,0.12,549.44,411.14
O1297,2023-05-08 00:00:00,C11781,Netherlands,Utrecht,Web,P1259,Sports,Athleisure,103.2,3,0.0,309.6,201.02
O1297,2023-05-08 00:00:00,C11781,Netherlands,Utrecht,Web,P1312,Beauty,Haircare,40.9,1,0.0,40.9,29.81
O1298,2023-04-17 00:00:00,C10574,UK,Bristol,Retail Store,P1185,Fashion,Accessories,664.11,1,0.0,664.11,428.65
O1299,2024-02-04 00:00:00,C10382,USA,Chicago,Web,P1081,Home,Furniture,791.82,1,0.0,791.82,500.09
O1299,2024-02-04 00:00:00,C10382,USA,Chicago,Web,P1007,Electronics,Phones,992.83,4,0.18,3258.52,2789.85
O1299,2024-02-04 00:00:00,C10382,USA,Chicago,Web,P1230,Sports,Fitness,850.53,2,0.0,1701.06,949.88
O1300,2024-09-13 00:00:00,C10211,UK,Manchester,Retail Store,P1257,Sports,Athleisure,893.19,1,0.13,774.48,592.24
O1300,2024-09-13 00:00:00,C10211,UK,Manchester,Retail Store,P1140,Fashion,Men,1284.07,4,0.0,5136.27,2904.71
O1301,2023-01-21 00:00:00,C11375,Netherlands,Amsterdam,Mobile App,P1100,Home,Kitchen,46.73,3,0.0,140.19,83.93
O1301,2023-01-21 00:00:00,C11375,Netherlands,Amsterdam,Mobile App,P1101,Home,Kitchen,840.53,2,0.0,1681.06,1059.09
O1301,2023-01-21 00:00:00,C11375,Netherlands,Amsterdam,Mobile App,P1004,Electronics,Phones,158.26,1,0.0,158.26,95.85
O1302,2023-05-22 00:00:00,C10729,Brazil,Brasília,Web,P1011,Electronics,Phones,1025.77,3,0.0,3077.32,2402.15
O1302,2023-05-22 00:00:00,C10729,Brazil,Brasília,Web,P1305,Beauty,Haircare,1452.51,1,0.04,1394.6,857.92
O1303,2023-12-04 00:00:00,C10481,France,Lyon,Web,P1308,Beauty,Haircare,934.83,2,0.0,1869.67,1368.9
O1303,2023-12-04 00:00:00,C10481,France,Lyon,Web,P1235,Sports,Fitness,946.8,2,0.0,1893.61,1321.85
O1304,2024-03-11 00:00:00,C10940,France,Lyon,Mobile App,P1087,Home,Furniture,895.18,1,0.0,895.18,498.49
O1304,2024-03-11 00:00:00,C10940,France,Lyon,Mobile App,P1248,Sports,Athleisure,1149.8,3,0.17,2876.91,2546.58
O1305,2024-06-14 00:00:00,C10095,USA,San Francisco,Web,P1264,Beauty,Skincare,960.42,4,0.0,3841.66,2561.81
O1306,2024-10-06 00:00:00,C10629,UK,London,Retail Store,P1089,Home,Furniture,698.44,1,0.0,698.44,535.72
O1306,2024-10-06 00:00:00,C10629,UK,London,Retail Store,P1231,Sports,Fitness,566.04,4,0.0,2264.16,1738.43
O1306,2024-10-06 00:00:00,C10629,UK,London,Retail Store,P1055,Electronics,Accessories,1258.07,1,0.0,1258.07,732.53
O1307,2024-10-25 00:00:00,C11702,Australia,Brisbane,Marketplace,P1048,Electronics,Accessories,612.77,2,0.0,1225.53,704.64
O1307,2024-10-25 00:00:00,C11702,Australia,Brisbane,Marketplace,P1193,Fashion,Accessories,680.86,4,0.0,2723.42,1632.18
O1308,2023-02-04 00:00:00,C11774,India,Delhi,Web,P1271,Beauty,Skincare,912.74,1,0.0,912.74,568.46
O1308,2023-02-04 00:00:00,C11774,India,Delhi,Web,P1135,Home,Decor,327.98,2,0.0,655.96,384.18
O1309,2023-03-25 00:00:00,C11371,Australia,Brisbane,Web,P1269,Beauty,Skincare,349.93,1,0.0,349.93,258.97
O1309,2023-03-25 00:00:00,C11371,Australia,Brisbane,Web,P1031,Electronics,Laptops,215.6,3,0.0,646.79,387.99
O1309,2023-03-25 00:00:00,C11371,Australia,Brisbane,Web,P1166,Fashion,Women,361.1,1,0.02,353.76,203.98
O1310,2024-10-04 00:00:00,C11095,USA,San Francisco,Marketplace,P1159,Fashion,Men,1165.83,2,0.0,2331.66,1839.93
O1310,2024-10-04 00:00:00,C11095,USA,San Francisco,Marketplace,P1071,Electronics,Audio,247.49,3,0.0,742.48,533.11
O1311,2024-04-04 00:00:00,C11736,Sweden,Stockholm,Retail Store,P1295,Beauty,Makeup,842.18,1,0.0,842.18,602.52
O1311,2024-04-04 00:00:00,C11736,Sweden,Stockholm,Retail Store,P1032,Electronics,Laptops,111.9,3,0.14,287.4,217.06
O1311,2024-04-04 00:00:00,C11736,Sweden,Stockholm,Retail Store,P1277,Beauty,Skincare,479.09,1,0.0,479.09,343.23
O1312,2024-05-09 00:00:00,C11029,France,Paris,Mobile App,P1169,Fashion,Women,641.0,2,0.0,1281.99,844.14
O1312,2024-05-09 00:00:00,C11029,France,Paris,Mobile App,P1022,Electronics,Laptops,271.59,1,0.0,271.59,157.97
O1312,2024-05-09 00:00:00,C11029,France,Paris,Mobile App,P1299,Beauty,Makeup,105.31,4,0.0,421.23,287.39
O1313,2024-07-12 00:00:00,C11470,Germany,Cologne,Retail Store,P1007,Electronics,Phones,1325.85,2,0.0,2651.69,2066.74
O1313,2024-07-12 00:00:00,C11470,Germany,Cologne,Retail Store,P1168,Fashion,Women,50.55,2,0.0,101.11,60.27
O1313,2024-07-12 00:00:00,C11470,Germany,Cologne,Retail Store,P1163,Fashion,Women,589.65,3,0.08,1634.83,1136.28
O1314,2023-09-16 00:00:00,C11570,Australia,Brisbane,Mobile App,P1056,Electronics,Accessories,136.16,2,0.0,272.32,207.52
O1315,2023-11-30 00:00:00,C11176,Canada,Vancouver,Mobile App,P1289,Beauty,Makeup,673.97,2,0.23,1031.84,741.65
O1315,2023-11-30 00:00:00,C11176,Canada,Vancouver,Mobile App,P1041,Electronics,Accessories,708.83,4,0.07,2622.87,2176.6
O1315,2023-11-30 00:00:00,C11176,Canada,Vancouver,Mobile App,P1012,Electronics,Phones,1348.51,2,0.0,2697.02,1771.22
O1316,2023-12-06 00:00:00,C10195,Canada,Calgary,Web,P1024,Electronics,Laptops,438.08,3,0.0,1314.23,818.27
O1316,2023-12-06 00:00:00,C10195,Canada,Calgary,Web,P1275,Beauty,Skincare,704.6,1,0.0,704.6,416.66
O1317,2024-02-18 00:00:00,C10137,UK,Manchester,Web,P1047,Electronics,Accessories,802.62,1,0.14,692.71,482.4
O1318,2024-10-05 00:00:00,C10507,Germany,Berlin,Mobile App,P1105,Home,Kitchen,351.54,1,0.0,351.54,238.27
O1318,2024-10-05 00:00:00,C10507,Germany,Berlin,Mobile App,P1066,Electronics,Audio,206.19,1,0.03,200.37,142.35
O1319,2023-03-17 00:00:00,C11730,USA,Austin,Web,P1296,Beauty,Makeup,1007.83,2,0.0,2015.65,1570.06
O1319,2023-03-17 00:00:00,C11730,USA,Austin,Web,P1044,Electronics,Accessories,382.69,1,0.07,357.44,244.42
O1320,2024-08-12 00:00:00,C10628,Sweden,Malmö,Mobile App,P1034,Electronics,Laptops,1034.47,3,0.0,3103.42,2185.03
O1321,2023-10-03 00:00:00,C11676,UK,Manchester,Mobile App,P1216,Sports,Outdoor,238.34,1,0.1,214.85,144.3
O1322,2023-11-20 00:00:00,C10911,Netherlands,Amsterdam,Web,P1065,Electronics,Audio,749.55,2,0.0,1499.09,922.2
O1322,2023-11-20 00:00:00,C10911,Netherlands,Amsterdam,Web,P1236,Sports,Fitness,361.67,5,0.0,1808.37,1301.44
O1323,2024-02-05 00:00:00,C11057,India,Bengaluru,Mobile App,P1150,Fashion,Men,940.77,2,0.0,1881.55,1450.92
O1324,2024-01-06 00:00:00,C10548,France,Paris,Mobile App,P1152,Fashion,Men,216.53,2,0.0,433.06,257.23
O1324,2024-01-06 00:00:00,C10548,France,Paris,Mobile App,P1310,Beauty,Haircare,486.35,2,0.0,972.71,706.77
O1324,2024-01-06 00:00:00,C10548,France,Paris,Mobile App,P1301,Beauty,Haircare,567.28,1,0.0,567.28,317.12
O1325,2023-09-02 00:00:00,C10728,Australia,Sydney,Web,P1192,Fashion,Accessories,989.17,1,0.0,989.17,698.13
O1326,2024-04-06 00:00:00,C10585,Brazil,Brasília,Web,P1182,Fashion,Accessories,1035.72,1,0.0,1035.72,699.58
O1326,2024-04-06 00:00:00,C10585,Brazil,Brasília,Web,P1305,Beauty,Haircare,1099.85,1,0.0,1099.85,826.25
O1326,2024-04-06 00:00:00,C10585,Brazil,Brasília,Web,P1099,Home,Furniture,114.83,1,0.01,113.57,85.04
O1327,2023-10-19 00:00:00,C11086,Germany,Munich,Marketplace,P1168,Fashion,Women,70.77,4,0.0,283.08,208.21
O1327,2023-10-19 00:00:00,C11086,Germany,Munich,Marketplace,P1303,Beauty,Haircare,803.57,3,0.0,2410.7,1767.32
O1328,2023-11-27 00:00:00,C11570,Germany,Berlin,Retail Store,P1310,Beauty,Haircare,494.52,3,0.0,1483.55,1166.32
O1328,2023-11-27 00:00:00,C11570,Germany,Berlin,Retail Store,P1228,Sports,Fitness,1314.82,2,0.0,2629.63,2078.07
O1328,2023-11-27 00:00:00,C11570,Germany,Berlin,Retail Store,P1157,Fashion,Men,797.44,7,0.0,5582.11,4369.75
O1329,2024-06-29 00:00:00,C10642,France,Marseille,Web,P1061,Electronics,Audio,260.58,1,0.0,260.58,162.88
O1329,2024-06-29 00:00:00,C10642,France,Marseille,Web,P1298,Beauty,Makeup,718.29,1,0.0,718.29,515.55
O1329,2024-06-29 00:00:00,C10642,France,Marseille,Web,P1312,Beauty,Haircare,41.19,1,0.07,38.41,28.85
O1330,2023-03-12 00:00:00,C10023,India,Mumbai,Web,P1188,Fashion,Accessories,556.72,2,0.0,1113.45,764.87
O1331,2023-08-07 00:00:00,C10321,Sweden,Gothenburg,Mobile App,P1053,Electronics,Accessories,1322.69,3,0.15,3375.5,2211.08
O1331,2023-08-07 00:00:00,C10321,Sweden,Gothenburg,Mobile App,P1051,Electronics,Accessories,735.95,1,0.0,735.95,409.36
O1332,2023-08-31 00:00:00,C11244,Germany,Berlin,Web,P1086,Home,Furniture,1006.18,1,0.0,1006.18,623.62
O1333,2024-08-05 00:00:00,C10301,Germany,Munich,Web,P1256,Sports,Athleisure,1189.02,1,0.11,1056.52,846.42
O1333,2024-08-05 00:00:00,C10301,Germany,Munich,Web,P1071,Electronics,Audio,236.49,8,0.0,1891.9,1470.56
O1333,2024-08-05 00:00:00,C10301,Germany,Munich,Web,P1091,Home,Furniture,955.19,2,0.0,1910.38,1279.13
O1334,2024-03-26 00:00:00,C10847,Australia,Melbourne,Marketplace,P1064,Electronics,Audio,368.43,2,0.06,689.09,528.98
O1335,2023-11-05 00:00:00,C11212,France,Lyon,Mobile App,P1041,Electronics,Accessories,785.27,4,0.0,3141.08,1782.43
O1336,2024-08-15 00:00:00,C10685,USA,New York,Web,P1172,Fashion,Women,704.67,2,0.0,1409.35,882.78
O1336,2024-08-15 00:00:00,C10685,USA,New York,Web,P1306,Beauty,Haircare,576.86,3,0.0,1730.59,1036.93
O1336,2024-08-15 00:00:00,C10685,USA,New York,Web,P1235,Sports,Fitness,667.36,4,0.0,2669.45,2134.5
O1337,2024-05-15 00:00:00,C11624,USA,San Francisco,Mobile App,P1153,Fashion,Men,623.81,1,0.0,623.81,403.68
O1337,2024-05-15 00:00:00,C11624,USA,San Francisco,Mobile App,P1266,Beauty,Skincare,670.38,1,0.0,670.38,402.27
O1337,2024-05-15 00:00:00,C11624,USA,San Francisco,Mobile App,P1254,Sports,Athleisure,261.42,2,0.0,522.85,296.82
O1338,2023-04-19 00:00:00,C10092,Brazil,Rio de Janeiro,Retail Store,P1063,Electronics,Audio,492.63,5,0.09,2232.93,1879.89
O1339,2024-07-08 00:00:00,C11343,France,Marseille,Retail Store,P1043,Electronics,Accessories,1211.56,1,0.0,1211.56,801.26
O1339,2024-07-08 00:00:00,C11343,France,Marseille,Retail Store,P1310,Beauty,Haircare,446.41,3,0.03,1293.49,997.86
O1339,2024-07-08 00:00:00,C11343,France,Marseille,Retail Store,P1256,Sports,Athleisure,1224.74,3,0.0,3674.22,2419.27
O1340,2024-08-07 00:00:00,C10409,Australia,Brisbane,Web,P1214,Sports,Outdoor,556.51,1,0.0,556.51,414.4
O1341,2023-06-23 00:00:00,C11168,UK,Manchester,Web,P1121,Home,Decor,1008.8,1,0.04,970.75,657.21
O1342,2024-07-05 00:00:00,C11032,Netherlands,Utrecht,Web,P1143,Fashion,Men,263.19,1,0.03,256.4,149.06
O1343,2023-07-06 00:00:00,C11546,France,Marseille,Retail Store,P1265,Beauty,Skincare,885.36,1,0.0,885.36,699.56
O1343,2023-07-06 00:00:00,C11546,France,Marseille,Retail Store,P1278,Beauty,Skincare,922.85,1,0.0,922.85,613.74
O1343,2023-07-06 00:00:00,C11546,France,Marseille,Retail Store,P1013,Electronics,Phones,286.47,3,0.0,859.4,521.19
O1344,2023-12-20 00:00:00,C10620,UK,Leeds,Web,P1134,Home,Decor,934.14,1,0.0,934.14,537.96
O1344,2023-12-20 00:00:00,C10620,UK,Leeds,Web,P1034,Electronics,Laptops,1064.75,2,0.0,2129.5,1556.88
O1345,2023-05-22 00:00:00,C10875,Netherlands,Amsterdam,Marketplace,P1265,Beauty,Skincare,790.17,1,0.02,773.24,518.42
O1346,2024-03-25 00:00:00,C10943,France,Lyon,Web,P1064,Electronics,Audio,280.53,1,0.0,280.53,164.54
O1347,2024-09-01 00:00:00,C10405,Brazil,São Paulo,Retail Store,P1124,Home,Decor,346.76,3,0.0,1040.27,609.46
O1347,2024-09-01 00:00:00,C10405,Brazil,São Paulo,Retail Store,P1261,Beauty,Skincare,1212.06,4,0.0,4848.24,3698.73
O1348,2023-04-19 00:00:00,C11183,Canada,Montreal,Web,P1144,Fashion,Men,366.93,1,0.0,366.93,283.18
O1348,2023-04-19 00:00:00,C11183,Canada,Montreal,Web,P1193,Fashion,Accessories,654.76,1,0.0,654.76,508.71
O1348,2023-04-19 00:00:00,C11183,Canada,Montreal,Web,P1033,Electronics,Laptops,850.58,1,0.0,850.58,663.07
O1349,2024-06-08 00:00:00,C10227,Germany,Cologne,Mobile App,P1089,Home,Furniture,753.13,3,0.0,2259.38,1357.35
O1349,2024-06-08 00:00:00,C10227,Germany,Cologne,Mobile App,P1123,Home,Decor,195.66,1,0.09,178.81,111.99
O1349,2024-06-08 00:00:00,C10227,Germany,Cologne,Mobile App,P1303,Beauty,Haircare,834.6,2,0.15,1426.79,1252.72
O1350,2024-01-30 00:00:00,C11752,Sweden,Stockholm,Web,P1207,Sports,Outdoor,939.67,5,0.0,4698.35,2910.73
O1350,2024-01-30 00:00:00,C11752,Sweden,Stockholm,Web,P1052,Electronics,Accessories,1009.13,1,0.03,981.68,763.38
O1351,2024-08-03 00:00:00,C11429,USA,New York,Retail Store,P1270,Beauty,Skincare,828.54,2,0.13,1448.79,1183.81
O1352,2023-04-25 00:00:00,C11340,UK,Leeds,Mobile App,P1100,Home,Kitchen,59.04,3,0.0,176.42,105.97
O1352,2023-04-25 00:00:00,C11340,UK,Leeds,Mobile App,P1231,Sports,Fitness,472.19,1,0.13,411.17,353.36
O1352,2023-04-25 00:00:00,C11340,UK,Leeds,Mobile App,P1117,Home,Kitchen,193.2,2,0.06,364.93,278.35
O1353,2024-01-16 00:00:00,C10913,France,Paris,Web,P1266,Beauty,Skincare,916.4,1,0.0,916.4,647.4
O1353,2024-01-16 00:00:00,C10913,France,Paris,Web,P1177,Fashion,Women,480.13,1,0.0,480.13,362.44
O1353,2024-01-16 00:00:00,C10913,France,Paris,Web,P1002,Electronics,Phones,690.92,3,0.0,2072.77,1444.45
O1354,2023-03-05 00:00:00,C10159,UK,London,Mobile App,P1017,Electronics,Phones,563.72,2,0.07,1044.49,638.07
O1354,2023-03-05 00:00:00,C10159,UK,London,Mobile App,P1319,Beauty,Haircare,385.45,2,0.0,770.9,562.42
O1355,2023-10-13 00:00:00,C11726,Sweden,Stockholm,Mobile App,P1292,Beauty,Makeup,685.59,2,0.0,1371.18,765.16
O1356,2024-01-28 00:00:00,C10208,France,Lyon,Mobile App,P1278,Beauty,Skincare,952.15,3,0.0,2856.45,2015.45
O1356,2024-01-28 00:00:00,C10208,France,Lyon,Mobile App,P1111,Home,Kitchen,207.32,2,0.1,375.08,319.76
O1356,2024-01-28 00:00:00,C10208,France,Lyon,Mobile App,P1008,Electronics,Phones,659.28,2,0.0,1318.56,1032.84
O1357,2023-06-05 00:00:00,C10913,Canada,Vancouver,Mobile App,P1014,Electronics,Phones,245.92,1,0.0,245.92,180.32
O1358,2023-04-22 00:00:00,C11181,France,Paris,Retail Store,P1263,Beauty,Skincare,568.14,2,0.0,1136.28,888.64
O1358,2023-04-22 00:00:00,C11181,France,Paris,Retail Store,P1155,Fashion,Men,275.47,4,0.03,1068.87,615.93
O1359,2024-04-17 00:00:00,C11328,USA,Chicago,Web,P1128,Home,Decor,17.95,2,0.0,35.9,24.48
O1360,2023-03-23 00:00:00,C10331,Australia,Brisbane,Web,P1006,Electronics,Phones,84.27,1,0.0,84.27,57.58
O1360,2023-03-23 00:00:00,C10331,Australia,Brisbane,Web,P1082,Home,Furniture,409.7,1,0.0,409.7,232.7
O1361,2024-01-09 00:00:00,C11337,USA,San Francisco,Web,P1080,Home,Furniture,898.14,2,0.17,1491.61,1047.28
O1361,2024-01-09 00:00:00,C11337,USA,San Francisco,Web,P1078,Electronics,Audio,532.34,2,0.0,1064.68,650.91
O1361,2024-01-09 00:00:00,C11337,USA,San Francisco,Web,P1154,Fashion,Men,968.09,5,0.0,4840.47,3168.15
O1362,2024-10-04 00:00:00,C10433,Netherlands,Utrecht,Mobile App,P1084,Home,Furniture,438.38,3,0.0,1315.13,937.85
O1363,2023-01-14 00:00:00,C10968,USA,New York,Web,P1287,Beauty,Makeup,602.85,1,0.11,538.32,467.38
O1363,2023-01-14 00:00:00,C10968,USA,New York,Web,P1194,Fashion,Accessories,352.89,1,0.0,352.89,224.88
O1363,2023-01-14 00:00:00,C10968,USA,New York,Web,P1109,Home,Kitchen,136.72,1,0.08,126.34,89.0
O1364,2024-03-20 00:00:00,C10665,Sweden,Stockholm,Mobile App,P1162,Fashion,Women,827.04,2,0.09,1508.95,1291.7
O1364,2024-03-20 00:00:00,C10665,Sweden,Stockholm,Mobile App,P1031,Electronics,Laptops,199.19,2,0.0,398.38,275.84
O1364,2024-03-20 00:00:00,C10665,Sweden,Stockholm,Mobile App,P1224,Sports,Fitness,313.14,1,0.07,292.27,239.74
O1365,2023-01-23 00:00:00,C11064,India,Delhi,Retail Store,P1137,Home,Decor,1130.94,1,0.0,1130.94,738.36
O1365,2023-01-23 00:00:00,C11064,India,Delhi,Retail Store,P1179,Fashion,Women,170.16,6,0.0,1020.96,692.86
O1366,2023-10-08 00:00:00,C11157,UK,Bristol,Web,P1258,Sports,Athleisure,686.22,4,0.0,2744.89,1917.0
O1366,2023-10-08 00:00:00,C11157,UK,Bristol,Web,P1065,Electronics,Audio,817.07,1,0.0,817.07,617.47
O1367,2024-02-17 00:00:00,C10681,Brazil,Brasília,Retail Store,P1281,Beauty,Makeup,339.56,2,0.0,679.12,402.25
O1367,2024-02-17 00:00:00,C10681,Brazil,Brasília,Retail Store,P1023,Electronics,Laptops,482.22,1,0.0,482.22,285.7
O1368,2024-02-25 00:00:00,C11504,Australia,Melbourne,Web,P1255,Sports,Athleisure,647.15,4,0.02,2525.97,2010.58
O1368,2024-02-25 00:00:00,C11504,Australia,Melbourne,Web,P1258,Sports,Athleisure,689.22,1,0.0,689.22,444.56
O1368,2024-02-25 00:00:00,C11504,Australia,Melbourne,Web,P1316,Beauty,Haircare,536.76,3,0.0,1610.29,894.3
O1369,2024-07-29 00:00:00,C11448,Brazil,São Paulo,Mobile App,P1284,Beauty,Makeup,751.98,4,0.08,2755.03,2116.43
O1370,2023-06-18 00:00:00,C10263,USA,Seattle,Marketplace,P1117,Home,Kitchen,162.48,1,0.0,162.48,129.57
O1370,2023-06-18 00:00:00,C10263,USA,Seattle,Marketplace,P1171,Fashion,Women,24.91,2,0.0,49.81,30.8
O1370,2023-06-18 00:00:00,C10263,USA,Seattle,Marketplace,P1300,Beauty,Haircare,57.36,1,0.15,48.97,43.21
O1371,2024-01-30 00:00:00,C10537,India,Bengaluru,Web,P1155,Fashion,Men,305.87,3,0.0,917.6,678.29
O1371,2024-01-30 00:00:00,C10537,India,Bengaluru,Web,P1017,Electronics,Phones,714.54,4,0.0,2858.17,1864.43
O1372,2024-07-19 00:00:00,C10947,Brazil,São Paulo,Web,P1218,Sports,Outdoor,836.25,1,0.0,836.25,639.19
O1372,2024-07-19 00:00:00,C10947,Brazil,São Paulo,Web,P1235,Sports,Fitness,774.93,1,0.0,774.93,542.67
O1373,2024-03-01 00:00:00,C10204,Canada,Vancouver,Marketplace,P1229,Sports,Fitness,794.68,1,0.01,785.4,539.83
O1374,2024-08-22 00:00:00,C10799,Brazil,Rio de Janeiro,Mobile App,P1309,Beauty,Haircare,227.57,6,0.0,1365.42,917.03
O1374,2024-08-22 00:00:00,C10799,Brazil,Rio de Janeiro,Mobile App,P1285,Beauty,Makeup,51.07,6,0.0,306.44,192.59
O1374,2024-08-22 00:00:00,C10799,Brazil,Rio de Janeiro,Mobile App,P1015,Electronics,Phones,255.99,4,0.0,1023.98,721.33
O1375,2023-02-18 00:00:00,C11233,India,Bengaluru,Retail Store,P1036,Electronics,Laptops,406.76,1,0.0,406.76,252.49
O1375,2023-02-18 00:00:00,C11233,India,Bengaluru,Retail Store,P1114,Home,Kitchen,699.42,1,0.0,699.42,430.5
O1375,2023-02-18 00:00:00,C11233,India,Bengaluru,Retail Store,P1305,Beauty,Haircare,1146.3,2,0.0,2292.6,1366.0
O1376,2024-06-21 00:00:00,C11767,Australia,Sydney,Web,P1315,Beauty,Haircare,882.59,6,0.0,5295.57,2941.69
O1377,2024-03-12 00:00:00,C11495,Australia,Melbourne,Web,P1043,Electronics,Accessories,1351.56,1,0.0,1351.56,948.36
O1377,2024-03-12 00:00:00,C11495,Australia,Melbourne,Web,P1024,Electronics,Laptops,443.47,1,0.0,443.47,289.34
O1378,2023-05-18 00:00:00,C10471,Netherlands,Utrecht,Web,P1308,Beauty,Haircare,932.83,1,0.0,932.83,648.37
O1378,2023-05-18 00:00:00,C10471,Netherlands,Utrecht,Web,P1304,Beauty,Haircare,772.72,3,0.0,2318.15,1591.21
O1379,2023-02-16 00:00:00,C10157,Germany,Hamburg,Web,P1246,Sports,Athleisure,491.31,4,0.0,1965.24,1338.75
O1380,2023-05-18 00:00:00,C11707,Sweden,Gothenburg,Web,P1298,Beauty,Makeup,659.22,3,0.0,1977.65,1143.81
O1381,2024-09-28 00:00:00,C11589,USA,San Francisco,Mobile App,P1088,Home,Furniture,1038.1,1,0.0,1038.1,698.69
O1381,2024-09-28 00:00:00,C11589,USA,San Francisco,Mobile App,P1226,Sports,Fitness,814.32,1,0.0,814.32,495.16
O1381,2024-09-28 00:00:00,C11589,USA,San Francisco,Mobile App,P1025,Electronics,Laptops,751.08,2,0.0,1502.16,1156.46
